source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes	alpha_trip	alpha_site	alpha_compartment	shannon	sequencing_depth	n_profiles
Trip 4	64	4	S22Sr1	https://rubalkhali.science/kb/RAK_6001381	22	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.76	7.76		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	22	Surface	7.029118046914952	412497.0	1
Trip 4	65	4	S22Dr1	https://rubalkhali.science/kb/RAK_6001378	22	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.66	7.66		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	22	Deep	6.089392790651319	478018.0	1
Trip 4	66	4	S22PRr1	https://rubalkhali.science/kb/RAK_6001384	22	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.74	7.74		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	22	Rhizosphere	6.094239619535446	527445.0	1
Trip 4	67	4	S23Sr1	https://rubalkhali.science/kb/RAK_6001390	23	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	23	Surface	6.427701152221683	541334.0	1
Trip 4	68	4	S23Dr1	https://rubalkhali.science/kb/RAK_6001387	23	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.95	7.95		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	23	Deep	4.929152155428601	160888.0	1
Trip 4	69	4	S23PRr1	https://rubalkhali.science/kb/RAK_6001393	23	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	23	Rhizosphere	5.393661007447929	296625.0	1
Trip 4	70	4	S24Sr1	https://rubalkhali.science/kb/RAK_6001399	24	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.76	7.76		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	24	Surface	6.584388471408566	565700.0	1
Trip 4	71	4	S24Dr1	https://rubalkhali.science/kb/RAK_6001396	24	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.63	7.63		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	24	Deep	5.830864835951341	528256.0	1
Trip 4	72	4	S24PRr1	https://rubalkhali.science/kb/RAK_6001402	24	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.71	7.71		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	24	Rhizosphere	6.675424542975416	490020.0	1
Trip 4	74	4	S25Dr1	https://rubalkhali.science/kb/RAK_6001405	25	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.69	7.69		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	25	Deep	6.346225375817353	388881.0	1
Trip 4	75	4	S25PRr1	https://rubalkhali.science/kb/RAK_6001411	25	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.78	7.78		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	25	Rhizosphere	5.761429369124235	242997.0	1
Trip 4	76	4	S26Sr1	https://rubalkhali.science/kb/RAK_6001417	26	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.61	7.61		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	26	Surface	6.649183766341992	491484.0	1
Trip 4	77	4	S26Dr1	https://rubalkhali.science/kb/RAK_6001414	26	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	26	Deep	6.514770403695425	512137.0	1
Trip 4	78	4	S26PRr1	https://rubalkhali.science/kb/RAK_6001420	26	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.75	7.75		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	26	Rhizosphere	4.754408197044837	52990.0	1
Trip 4	80	4	S27Dr1	https://rubalkhali.science/kb/RAK_6001423	27	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.77	7.77		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	27	Deep	6.776141627536706	509270.0	1
Trip 4	81	4	S27PRr1	https://rubalkhali.science/kb/RAK_6001429	27	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.82	7.82		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	27	Rhizosphere	5.822079257246583	361496.0	1
Trip 4	83	4	S28Dr2	https://rubalkhali.science/kb/RAK_6001433	28	Deep	2	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.05	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	28	Deep	6.579261011245471	446785.0	1
Trip 4	84	4	S28PRr1	https://rubalkhali.science/kb/RAK_6001438	28	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	28	Rhizosphere	6.932255725977208	381757.0	1
Trip 4	87	4	S29PRr1	https://rubalkhali.science/kb/RAK_6001447	29	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	29	Rhizosphere	7.139108355059321	443026.0	1
Trip 4	88	4	S30Sr1	https://rubalkhali.science/kb/RAK_6001453	30	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	30	Surface	6.185079477074479	481269.0	1
Trip 4	89	4	S30Dr1	https://rubalkhali.science/kb/RAK_6001450	30	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	30	Deep	6.481283765161268	541835.0	1
Trip 4	90	4	S30PRr1	https://rubalkhali.science/kb/RAK_6001456	30	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	30	Rhizosphere	5.563752530387081	148689.0	1
Trip 4	91	4	S31Sr1	https://rubalkhali.science/kb/RAK_6001462	31	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	31	Surface	6.270094652299395	615421.0	1
Trip 4	92	4	S31Dr1	https://rubalkhali.science/kb/RAK_6001459	31	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	31	Deep	6.704950087522048	490807.0	1
Trip 4	93	4	S31PRr1	https://rubalkhali.science/kb/RAK_6001465	31	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	31	Rhizosphere	5.214192286552485	36064.0	1
Trip 4	94	4	S32Sr1	https://rubalkhali.science/kb/RAK_6001471	32	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	32	Surface	6.392214235842219	630929.0	1
Trip 4	95	4	S32Dr1	https://rubalkhali.science/kb/RAK_6001468	32	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	32	Deep	6.395638151434938	485503.0	1
Trip 4	96	4	S32PRr1	https://rubalkhali.science/kb/RAK_6001474	32	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	32	Rhizosphere	5.2189002047067925	168044.0	1
Trip 4	97	4	S33Sr1	https://rubalkhali.science/kb/RAK_6001480	33	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	33	Surface	5.878545061643102	253904.0	1
Trip 4	98	4	S33Dr1	https://rubalkhali.science/kb/RAK_6001477	33	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.93	7.93		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	33	Deep	6.455529441725924	598794.0	1
Trip 4	99	4	S33PRr1	https://rubalkhali.science/kb/RAK_6001483	33	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	33	Rhizosphere	6.402307892844839	634824.0	1
Trip 4	100	4	S34Sr1	https://rubalkhali.science/kb/RAK_6001489	34	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	34	Surface	4.989504252454326	545675.0	1
Trip 4	101	4	S34PRr1	https://rubalkhali.science/kb/RAK_6001492	34	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	34	Rhizosphere	5.1084591369400085	95569.0	1
Trip 4	102	4	S35Sr1	https://rubalkhali.science/kb/RAK_6001498	35	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	35	Surface	6.937787471548251	702152.0	1
Trip 4	103	4	S35Dr1	https://rubalkhali.science/kb/RAK_6001495	35	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	35	Deep	6.822115456776757	400056.0	1
Trip 4	104	4	S35PRr1	https://rubalkhali.science/kb/RAK_6001501	35	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	35	Rhizosphere	6.427316160455464	349063.0	1
Trip 4	105	4	S36Sr1	https://rubalkhali.science/kb/RAK_6001507	36	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	36	Surface	6.524551977676613	422374.0	1
Trip 4	106	4	S36Dr1	https://rubalkhali.science/kb/RAK_6001504	36	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	36	Deep	6.431221778858599	471473.0	1
Trip 4	107	4	S36PRr1	https://rubalkhali.science/kb/RAK_6001510	36	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.03	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	36	Rhizosphere	5.783971723345025	198470.0	1
Trip 4	108	4	S37Sr1	https://rubalkhali.science/kb/RAK_6001516	37	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	37	Surface	6.223556706982971	351005.0	1
Trip 4	109	4	S37Dr1	https://rubalkhali.science/kb/RAK_6001513	37	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	37	Deep	5.976959752617437	489679.0	1
Trip 4	110	4	S37PRr1	https://rubalkhali.science/kb/RAK_6001519	37	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	37	Rhizosphere	6.089243189008392	436420.0	1
Trip 4	111	4	S38Sr1	https://rubalkhali.science/kb/RAK_6001525	38	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	38	Surface	6.12205742925916	450747.0	1
Trip 4	112	4	S38Dr1	https://rubalkhali.science/kb/RAK_6001522	38	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.08	8.08		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	38	Deep	6.713226778709048	518648.0	1
Trip 4	113	4	S38PRr1	https://rubalkhali.science/kb/RAK_6001528	38	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	38	Rhizosphere	5.497958814446659	212973.0	1
Trip 4	114	4	S39Sr1	https://rubalkhali.science/kb/RAK_6001534	39	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	39	Surface	6.222168306267883	392885.0	1
Trip 4	115	4	S39Dr1	https://rubalkhali.science/kb/RAK_6001531	39	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.19	8.19		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	39	Deep	6.358712030565988	453888.0	1
Trip 4	116	4	S39PRr1	https://rubalkhali.science/kb/RAK_6001537	39	Rhizosphere	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	39	Rhizosphere	4.507959263742976	88140.0	1
Trip 4	117	4	S40Sr1	https://rubalkhali.science/kb/RAK_6001543	40	Surface	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	40	Surface	6.115965028149567	633853.0	1
Trip 4	118	4	S40Dr1	https://rubalkhali.science/kb/RAK_6001540	40	Deep	1	2026-07-30T00:00:00	2026-07-30	accepted	Yes	97.0	10.04	8.18	8.18		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	40	Deep	5.749474673456928	183318.0	1
Trip 4	119	4	S41Sr1	https://rubalkhali.science/kb/RAK_6001552	41	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.33	8.33		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	41	Surface	5.935438567524782	464378.0	1
Trip 4	120	4	S41Dr1	https://rubalkhali.science/kb/RAK_6001549	41	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.24	8.24		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	41	Deep	6.330569043393418	441537.0	1
Trip 4	121	4	S41PRr1	https://rubalkhali.science/kb/RAK_6001555	41	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.18	8.18		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	41	Rhizosphere	4.969698683026702	219888.0	1
Trip 4	122	4	S42Sr1	https://rubalkhali.science/kb/RAK_6001561	42	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.41	8.41		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	42	Surface	6.159050732602176	491030.0	1
Trip 4	123	4	S42Dr1	https://rubalkhali.science/kb/RAK_6001558	42	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.36	8.36		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	42	Deep	3.075878360518262	202429.0	1
Trip 4	124	4	S42PRr1	https://rubalkhali.science/kb/RAK_6001564	42	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	42	Rhizosphere	5.509120335452107	89400.0	1
Trip 4	125	4	S43Sr1	https://rubalkhali.science/kb/RAK_6001570	43	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.27	8.27		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	43	Surface	6.029437499795585	460770.0	1
Trip 4	126	4	S43Dr1	https://rubalkhali.science/kb/RAK_6001567	43	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.22	8.22		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	43	Deep	6.02962089500102	437288.0	1
Trip 4	127	4	S43PRr1	https://rubalkhali.science/kb/RAK_6001573	43	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	43	Rhizosphere	2.948938821645985	223024.0	1
Trip 4	128	4	S44Sr1	https://rubalkhali.science/kb/RAK_6001579	44	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.25	8.25		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	44	Surface	6.25550252654816	554370.0	1
Trip 4	129	4	S44Dr1	https://rubalkhali.science/kb/RAK_6001576	44	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	44	Deep	6.704990391143013	560521.0	1
Trip 4	130	4	S44PRr1	https://rubalkhali.science/kb/RAK_6001582	44	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	44	Rhizosphere	6.069617615443753	236291.0	1
Trip 4	131	4	S45Sr1	https://rubalkhali.science/kb/RAK_6001588	45	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	45	Surface	6.3324119595419495	599288.0	1
Trip 4	132	4	S45Dr1	https://rubalkhali.science/kb/RAK_6001585	45	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	45	Deep	6.616562554732242	549047.0	1
Trip 4	133	4	S45PRr1	https://rubalkhali.science/kb/RAK_6001591	45	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	45	Rhizosphere	6.0866330941354665	449184.0	1
Trip 4	134	4	S46Sr1	https://rubalkhali.science/kb/RAK_6001597	46	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	46	Surface	3.874023225725844	53792.0	1
Trip 4	135	4	S46Dr1	https://rubalkhali.science/kb/RAK_6001594	46	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.23	8.23		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	46	Deep	5.901089748619366	321601.0	1
Trip 4	136	4	S46PRr1	https://rubalkhali.science/kb/RAK_6001600	46	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	46	Rhizosphere	5.364712600954548	97674.0	1
Trip 4	137	4	S47Sr1	https://rubalkhali.science/kb/RAK_6001606	47	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	47	Surface	5.287629268342009	467362.0	1
Trip 4	138	4	S47Dr1	https://rubalkhali.science/kb/RAK_6001603	47	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	47	Deep	4.02333155322156	181613.0	1
Trip 4	139	4	S47PRr1	https://rubalkhali.science/kb/RAK_6001609	47	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.19	8.19		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	47	Rhizosphere	6.242529425632803	468453.0	1
Trip 4	140	4	S48Sr1	https://rubalkhali.science/kb/RAK_6001615	48	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	48	Surface	6.507742937569525	552873.0	1
Trip 4	141	4	S48Dr1	https://rubalkhali.science/kb/RAK_6001612	48	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	48	Deep	1.64366760367127	29529.0	1
Trip 4	142	4	S48PRr1	https://rubalkhali.science/kb/RAK_6001618	48	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	48	Rhizosphere	6.827552952548083	325754.0	1
Trip 4	143	4	S49Sr1	https://rubalkhali.science/kb/RAK_6001624	49	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.03	8.31	8.31		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	49	Surface	6.596581074684573	140943.0	1
Trip 4	144	4	S49Dr1	https://rubalkhali.science/kb/RAK_6001621	49	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.42	8.42		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	49	Deep	4.656050882401206	178016.0	1
Trip 4	145	4	S49PRr1	https://rubalkhali.science/kb/RAK_6001627	49	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	49	Rhizosphere	3.924834514176359	46683.0	1
Trip 4	146	4	S50Sr1	https://rubalkhali.science/kb/RAK_6001633	50	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.45	8.45		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	50	Surface	5.843223894275009	601146.0	1
Trip 4	147	4	S50Dr1	https://rubalkhali.science/kb/RAK_6001630	50	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.36	8.36		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	50	Deep	6.041724635804873	663527.0	1
Trip 4	148	4	S50PRr1	https://rubalkhali.science/kb/RAK_6001636	50	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	50	Rhizosphere	3.4868534314418422	248627.0	1
Trip 4	149	4	S51Sr1	https://rubalkhali.science/kb/RAK_6001642	51	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	51	Surface	5.038202603976307	63682.0	1
Trip 4	150	4	S51Dr1	https://rubalkhali.science/kb/RAK_6001639	51	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	7.93	7.93		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	51	Deep	6.164752744953094	509352.0	1
Trip 4	151	4	S51PRr1	https://rubalkhali.science/kb/RAK_6001645	51	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	7.84	7.84		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	51	Rhizosphere	4.980202070690677	450329.0	1
Trip 4	152	4	S52Sr1	https://rubalkhali.science/kb/RAK_6001651	52	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.25	8.25		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	52	Surface	1.298287729285816	54874.0	1
Trip 4	153	4	S52Dr1	https://rubalkhali.science/kb/RAK_6001648	52	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.37	8.37		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	52	Deep	2.285410834972879	76639.0	1
Trip 4	154	4	S52PRr1	https://rubalkhali.science/kb/RAK_6001654	52	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.4	8.4		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	52	Rhizosphere	5.306348448805434	95285.0	1
Trip 4	155	4	S53Sr1	https://rubalkhali.science/kb/RAK_6001660	53	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.18	8.18		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	53	Surface	0.5102248813375088	44735.0	1
Trip 4	156	4	S53Dr1	https://rubalkhali.science/kb/RAK_6001657	53	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	53	Deep	0.8404828965959705	15697.0	1
Trip 4	157	4	S53PRr1	https://rubalkhali.science/kb/RAK_6001663	53	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	53	Rhizosphere	2.953391193251761	63649.0	1
Trip 4	158	4	S54Sr1	https://rubalkhali.science/kb/RAK_6001669	54	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.49	8.49		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	54	Surface	1.016523563616852	15266.0	1
Trip 4	159	4	S54Dr1	https://rubalkhali.science/kb/RAK_6001666	54	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.29	8.29		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	54	Deep	3.309372124754903	159416.0	1
Trip 4	160	4	S54PRr1	https://rubalkhali.science/kb/RAK_6001672	54	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.22	8.22		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	54	Rhizosphere	4.92182201263355	221041.0	1
Trip 4	161	4	S55Sr1	https://rubalkhali.science/kb/RAK_6001678	55	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.27	8.27		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	55	Surface	3.633630495759293	93822.0	1
Trip 4	162	4	S55Dr1	https://rubalkhali.science/kb/RAK_6001675	55	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.31	8.31		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	55	Deep	2.4118038307909053	114126.0	1
